id,text,date,user,rt,fav,followers,verified,label
221956,"#vestl temettü dağıtmayacağını açıkladı. #vesbe hisse başı brüt 0.4364TL, net 0.3927TL temettü dağıtacağını bildirdi. Temettü verimi bugünkü kapanışa göre yaklaşık %4.3 seviyesinde. Temettü ödeme tarihi 30 Haziran. Genel Kurulda teklif edilecek. #borsa",2022-04-12 20:38:27+00:00,TuncayTursucu,22,854,293171,False,Gerçek#Nötr
221957,"#VESTL mevcut ekonomik konjonktür, Şirketin uzun vadeli stratejileri, nakit akışı ve finansman ve yatırım politikaları ile şirketin uzun vade menfaati göze alınarak, mali bünyenin güçlendirilmesi ve yeni finansman ihtiyacı yaratılmaması amacıyla temettü dağıtmama kararı açıkladı",2022-04-12 19:58:35+00:00,temettuhisse,8,495,156942,False,Gerçek#Negatif
221958,"TradingView investing Turkishbulls taraması
Çarşamba için GÜÇLÜ AL veren #BIST hisseleri
#MEPET 2,75 #VESTL 30,86
#AGHOL 42,56 #FLAP 2,95
#ORGE 7,35 #MAVI 80,00
#KOZAL 158,70 #BIZIM 15,58
#ESCOM 8,55 #TUPRS 253,30
#PARSN 33,78 #NUHCM 49,08
#YKSLN 8,29 #KONKA 19,87
Kendime not YTD",2022-04-12 18:31:24+00:00,ASIM_YALCINKAYA,7,100,138764,False,Pozitif#Yargı
221959,"#EREGL F/K:7,76
#FROTOF/K:12,18
#KCHOL F/K:7,05
#ASELS F/K: 8,89
#GARAN F/K: 4,41
#SISE F/K:5,79
#THYAO F/K:6,26

Sizce hisseler bu değerleme oranları ile kalacak mı?",2022-04-12 17:40:49+00:00,zeynepxaktas,39,900,182626,False,Nötr#Yargı
221960,"Yapı Kredi Yatırım, THY için 3,05 dolar hedef fiyat ile ""al"" tavsiyesini korudu
#THYAO",2022-04-12 09:19:49+00:00,borsacibaba,3,72,143416,False,Gerçek#Nötr
221961,"#GARAN 13,85'i gördü ve bir miktar gevşeme var. Borsada yeni bir ralli olacaksa bu bankacılık öncülüğünde olmalı. Haftayı 14 üstünde kapatırsa 17 hedefi olur uzun vade için tutuyorum  düşerse yine alırız fırsat olur",2022-04-12 08:27:22+00:00,xtrendci,4,242,112178,False,Pozitif#Yargı
221962,"Dünkü yayındada bahsetmiştik

#tuprs öncülüğünde bütün #koç lar iyi olur demiştik
Özellikle #tuprs ta 30 Lira marjlı formasyon mevcut müsait zamanda grafiğini atarım.

#toaso #arclk #froto",2022-04-12 07:34:48+00:00,Sacro_Trade,7,392,115686,False,Pozitif#Yargı
221963,"#Toaso 82,35++ üzeri hatırlatın :)
 87 ve zirve aşımı görünüyor.
Günlükte flama var arkadaşlar 
#Fv #rt 
ytd",2022-04-12 07:17:21+00:00,PHOENIX07_,29,471,120446,False,Pozitif#Yargı
221964,"Yapı Kredi Yatırım, THY için 3,05 dolar hedef fiyat ile ""al"" tavsiyesini korudu
#THYAO",2022-04-12 06:52:27+00:00,ForeksTurkey,4,142,411889,False,Gerçek#Nötr
221965,"11.04.2022 tarihinde geri alım yapan şirketler
#LKMNH 20,727 adet geri 
#AYDEM 300,000 adet 
#ARCLK 145,000 adet 
#ULUUN 335,000 adet 
#GEDIK 50,000 adet geri alım yaptı.",2022-04-12 06:46:48+00:00,zeynepxaktas,6,323,182627,False,Gerçek#Pozitif
221966,"Deniz Yatırım, Erdemir hedef fiyatını 36,45 TL'den 42,70 TL'ye, Kardemir hedef fiyatını 17,40 TL'den 22,40 TL'ye yükseltti, tavsiye ""al""  
#EREGL #KRDMD",2022-04-12 05:35:25+00:00,ForeksTurkey,6,126,411889,False,Gerçek#Pozitif
221967,"TradingView, investing, Turkishbulls taraması
Salı için GÜÇLÜ AL veren #BIST hisseleri
#SAHOL 20,60 #INDES 8,94
#VESTL 29,22 #GSDHO 3,60
#RYGYO 3,76 #DOHOL 3,93
#OZKGY 9,52 #EKGYO 2,76
#OZGYO 2,28 #GOODY 10,39
#GSDDE 4,07 #TTKOM 11,72
#ZOREN 2,04 #KCHOL 42,60
Kendime nottur, YTD.",2022-04-11 18:24:53+00:00,ASIM_YALCINKAYA,20,312,138764,False,Pozitif#Yargı
221968,"Bugün iyi gidenler sabah yine iyi olurlar

Bugün gitmeyenler yarın gider
Mesela #tuprs ve #asels gibi",2022-04-11 14:43:03+00:00,Sacro_Trade,6,491,115686,False,Pozitif#Yargı
221969,"#sahol konuyu kilitlemiş 🔐 7 günlük endekse göre geride kalanlar da haftanın geri kalanında yükselişe ayak uydurmak isteyebilir bir şey bulamayan onlara da gelecek 2X2 =4 
Marjin saatinden sonra düzelttik şimdi tekrar gözü yukarıya diktik güzel oldu ins güzel kapanış olur",2022-04-11 14:08:46+00:00,arifcoskun05,1,412,204323,False,Pozitif#Yargı
221970,"#asels sanki kopacak gibi duruyor.
28,50 üstüne bir daha atarsa #bank of tekrar gelir bence.

29 zirvesine yönelecek bu kaçarı yok gibi duruyor.",2022-04-11 13:12:33+00:00,Sacro_Trade,12,495,115686,False,Pozitif#Yargı
221971,"Oyak Yatırım'ın YKB için tavsiyesi ""Endeksin Üzerinde Getiri"", hedef fiyat 5,61 TL #YKBNK",2022-04-11 12:16:35+00:00,ForeksTurkey,1,47,411888,False,Gerçek#Nötr
221972,"ICBC Yatırım, Akbank'ı 10,50 TL hedef fiyat ile model portföyüne eklerken, Türk Telokom'u model portföyünden çıkardı 
#AKBNK #TTKOM",2022-04-11 09:26:46+00:00,ForeksTurkey,0,28,411888,False,Gerçek#Negatif#Pozitif
221973,"#Konka tavan

#Dohol tavan 

#İsfin tavan 

#Ykbnk iyi gidiyor :) 

#Ekgyo 2,80+++ üzeri seyirlik:)))

Ytd

#Rt #Fav",2022-04-11 09:10:51+00:00,PHOENIX07_,23,662,120446,False,Pozitif#Yargı
221974,"#asels anda merill 600 bin lotla hafif satıcı
Eğer yine alıma dönerse direk 29 zirve alır haberiniz olsun.",2022-04-11 08:04:28+00:00,Sacro_Trade,4,455,115686,False,Pozitif#Yargı
221975,"Acar Menkul, kısa vadeli öneri listesinden #ASELS, #GARAN, #PETKM ve #TAVHL'yi çıkarırken, #BIMAS, #CIMSA, #ENJSA ve #SASA'yı öneri listesine ekledi",2022-04-11 07:25:13+00:00,ForeksTurkey,2,50,411888,False,Gerçek#Negatif#Pozitif
221976,"TradingView investing Turkishbulls taraması
Pazartesi için GÜÇLÜ AL veren #BIST hisseleri
#SAHOL 18,74 #GOZDE 9,68
#VESTL 28,30 #DOHOL 3,58
#RYGYO 3,65 #OZGYO 2,24
#GOODY 10,16 #ASELS 27,90
#VKGYO 2,22 #MAGEN 10,00
#ZOREN 1,95 #KCHOL 41,24
#MAVI 77,20 #ENKAI 16,23
Kendime not YTD",2022-04-10 18:04:08+00:00,ASIM_YALCINKAYA,21,344,138764,False,Pozitif#Yargı
221977,"Haftanın temettü takvimi:

Pazartesi:
#DEVA 0.1350₺ (%0.42)
#ENJSA 1.1160₺ (%6.49)
#SEKFK 0.0720₺ (%1.37)
#SODSN 0.9792₺ (%3.36)
#YGGYO 1.5000₺ (%6.32)

Salı:
#ELITE 0.6750₺ (%3.48)
#POLHO 0.0178₺ (%0.56)

Çarşamba:
#ENKAI 0.4500₺ (%2.77)
#YKBNK 0.1065₺ (%2.28)",2022-04-10 11:45:41+00:00,temettuhisse,11,328,156942,False,Gerçek#Nötr
221978,"Haftalık mini takip listesi 
#Gsdho 3.47
#Gozde 9.68
#Tkfen  23.08
#Gubre 88.05
Cuma kapanış rakamları olup haftaya cuma gününe kadar takip edeceğim hiç birinden elimde yok %5 ve üstü yapan olurmu bende merak ediyorum 
Herkese hayırlı sahurlar",2022-04-09 21:17:42+00:00,kaanbey2002,77,1013,102199,False,Pozitif#Yargı
221979,"#SAHOL 18,74&gt;41
#GOZDE 9,68&gt;20
#INDES 8,75&gt;18
#VESTL 28,3&gt;55
#ARDYZ 5,21&gt;10
#ESEN 35,52&gt;68
#TRGYO 6,3&gt;12
#DOHOL 3,58&gt;6,6
#GSDHO 3,47&gt;6,2
#EKGYO 2,62&gt;4,4
#ISCTR 10,12&gt;16
#AKBNK 8,5&gt;13,7
#AGHOL 39,06&gt;60
FKO DD FAVÖK son verilere göre
en UCUZ #BIST 100 #hisse'leri
Kendime nottur YTD",2022-04-09 10:54:08+00:00,ASIM_YALCINKAYA,59,506,138764,False,Gerçek#Nötr
221980,"#angen 

#temettü hayırlı olsun
Bence temettü oranı efsanevi
#eregl nin 4 lira temettü acıkladıgı bir piyasada angen 2.5 lira temettu acıklaması mükemmel
Yakında bütün temettu yatırımcıları bu sirkete uzun vadeli yönelecektir
Artık fonlar,oyuncular,uzuncuların göz bebegi oluruz.",2022-04-08 20:09:44+00:00,Sacro_Trade,50,1008,115686,False,Pozitif#Yargı
221981,#garan ne olmuş öyle son saatlerde,2022-04-08 15:11:57+00:00,borsacibaba,1,68,143416,False,Nötr#Yargı
221982,ne oldu öyle #asels,2022-04-08 13:32:12+00:00,borsacibaba,1,70,143416,False,Nötr#Yargı
221983,"Endeksimiz ve para girişi güçlü şekilde devam ediyor. Hisseleriniz endekse ayak uydurmayabilir. Kapanış itibirariyle Karabulut Ayı yapan hisselerde naçizane dikkatli olunmalı...
#bist30 veya dışı fark etmez",2022-04-08 13:01:13+00:00,kursadbucak,8,411,156029,False,Negatif#Yargı
221984,#garan hacimde en yakınına 2 katı fark attı,2022-04-08 07:31:43+00:00,borsacibaba,1,57,143416,False,Pozitif#Yargı
221985,#garan çok ucuz kaldı,2022-04-08 07:23:56+00:00,borsacibaba,1,65,143416,False,Negatif#Yargı
221986,"Garanti Yatırım, Koç Holding için ""endeksin üzerinde getiri"" tavsiyesini sürdürdü, hedef fiyat 57,65 TL  #KCHOL",2022-04-08 06:23:36+00:00,ForeksTurkey,3,53,411888,False,Gerçek#Nötr
221987,"#IHEVA 1,09 #USAK 1,53
#ADESE 0,82 #OZGYO 2,18
#ASELS 26,10 #PEKGY 1,04
#ULKER 16,72 #DYOBY 10,28
#POLHO 3,21 #ITTFH 1,51
#IZMDC 2,42 #KERVT 4,26
#PARSN 32,94 #FORMT 1,43
#TAVHL 42,80
Mazeretsiz #CUMA kılmamak,
#ORUÇ tutmamak büyük kayıptır.
Kendime nottur, YTD.
Hayırlı cumalar.",2022-04-08 04:45:00+00:00,ASIM_YALCINKAYA,5,118,138764,False,Gerçek#Pozitif
221988,"HSBC,
#PETKM için hedef fiyatını 6,5 TL'den 7,0 TL'ye yükseltti, tavsiyesini ""tut""tan ""azalt""a indirdi
#SAHOL için hedef fiyatını 15,7 TL'den 22,5 TL'ye yükseltti",2022-04-08 04:14:49+00:00,ForeksTurkey,3,118,411888,False,Gerçek#Pozitif
221989,"#ASELS

İngiltere

Türk savunma sanayine karşı uyguladığı tüm yaptırımları kaldırdı.",2022-04-07 20:22:32+00:00,Sacro_Trade,46,1325,115686,False,Gerçek#Pozitif
221990,"#İsfin #İsgyo #İsctr #Oyakc #Asuzu #Hekts #Dohol #Halkb #Konka #Tmsn 

Tavan/tavana yakın işlem/güzel prim yapan bir liste oldu 
Hepsinin grafikli analizi mevcut..

#Rt #Fav 

Kalın sağlıcakla 👋👋👋",2022-04-07 15:23:51+00:00,PHOENIX07_,53,920,120446,False,Pozitif#Yargı
221991,"KAP: #TAVHL TAV HAVALİMANLARI HOLDİNG A.Ş.  Finansal Takvim:
Şirketimizin 01.01.2022 – 31.03.2022 hesap dönemine ilişkin finansal raporlarının 26 Nisan 2022 tarihinde kamuya açıklanması planlanmaktadır.",2022-04-07 10:54:46+00:00,MatriksB,9,80,103689,False,Gerçek#Nötr
221992,#HEKTS  F/K 54 oldu temelciler bunu açıklasın.,2022-04-07 09:40:20+00:00,arifcoskun05,9,1182,204323,False,Nötr#Yargı
221993,"06.04.2022 tarihinde geri alım yapan şirketler
#NATEN 41,552 adet geri alım yaptı
#ARCLK 379,000 adet geri alım yaptı
#BOBET 636,000 adet geri alım yaptı
#GEDIK 2,590 adet geri alım yaptı
#ULUUN 28,592 adet geri alım yaptı",2022-04-07 07:03:22+00:00,zeynepxaktas,8,346,182626,False,Gerçek#Pozitif
221994,"Günaydınlar hayırlı sabahlar🔱 dostlarım,güne başlarken kısaca,
#endeks için 
2203-2278 destek seviyelerimiz📌
2348-2407 direnç seviyelerimiz 📌
#viop için 
2600-2556 destek konumunda 📌
2645-2665 direnç konumunda 📌
#borsa #hisse #XU030 #bist",2022-04-07 06:05:23+00:00,erhanhasmaden,3,106,101072,False,Nötr#Yargı
221995,"TradingView, investing, Turkishbulls taraması
Perşembe için GÜÇLÜ AL veren #BIST hisseleri
#NATEN 52,50 #OZGYO 2,15
#FLAP 2,71 #PETKM 10,08
#ORGE 7,40 #CEMTS 22,64
#AKSGY 2,37 #PAGYO 11,27
#AYDEM 8,40 #KONKA 15,09
#TATGD 12,94 #ARCLK 63,05
#LKMNH 17,20 #KNFRT 4,64
Kendime not YTD",2022-04-06 18:29:27+00:00,ASIM_YALCINKAYA,5,62,138764,False,Pozitif#Yargı
221996,"Havayolları ile ilgili kısa bir bilgi paylaşıyım;

#THYAO Rusya’da operasyonlarını yürütmekte olan Pegas, Odeon, Fun&amp;Sun Travel (Ex Tui Rusya) ve Anex Tour gibi operatörlerle koltuk anlaşması yaptı. Anlaşma toplam 1.250.000 koltuk olup, koltuk başı 400 EUR’dan fiyatlandırıldı.",2022-04-06 14:05:48+00:00,omerhankrm,28,621,145128,False,Gerçek#Pozitif
221997,"#Doas #KONKA #Tire #Asuzu #Hekts #İsgyo tavan yada tavana yakın işlem görüyor.

#Fv #rt 
Kazançlarınızdan az da olsa bugün ihtiyaç sahibi ailelere yardım edin. Ricamdır. Veren el alan elden üstündür 👋",2022-04-06 12:12:36+00:00,PHOENIX07_,46,999,120446,False,Pozitif#Yargı
221998,"#petkm den çıkanları #asels e bekleriz.
petkm 10,02 aselsan 25,70",2022-04-06 11:44:33+00:00,Sacro_Trade,11,467,115686,False,Pozitif#Yargı
221999,#Konka #Doas #Tire #Hekts 👍👍👍💹👍💹💹 analiz böyle oluyor,2022-04-06 09:11:41+00:00,PHOENIX07_,6,437,120446,False,Pozitif#Yargı
222000,"#thyao için analistler şuan 50-55 TL hedef veriyorlar, ben bunu zaten hisse 15tl iken söylemiştim :)",2022-04-06 06:40:12+00:00,borsacibaba,3,269,143416,False,Pozitif#Yargı
222001,"İş Yatırım, THY hedef fiyatını 34,00 TL'den 53,85 TL’ye yükseltirken ""al"" tavsiyesini korudu #THYAO",2022-04-06 06:32:42+00:00,ForeksTurkey,5,258,411887,False,Gerçek#Pozitif
222002,"TradingView investing Turkishbulls tarama
Çarşamba için GÜÇLÜ AL veren #BIST hisseleri
#NATEN 52,00 #EKGYO 2,59
#AGHOL 39,98 #ENKAI 16,30
#MERCN 12,79 #KRTEK 12,80
#CCOLA 117,30 #AKSEN 14,54
#SKTAS 3,40 #TATGD 12,55
#TKFEN 22,82 #KLKIM 19,01
#BOBET 5,10 #INFO 8,60
Kendime not YTD",2022-04-05 18:20:59+00:00,ASIM_YALCINKAYA,10,137,138764,False,Pozitif#Yargı
222003,"#asels günü en yükseği
26,24 bu rakamı alırsa artık 27 lere merhaba deriz bence.
Hacim güzel
#merill 24 den sattığı malları bi bakmıssınız 27 den almaya çalışıyor falan filan :D",2022-04-05 12:53:14+00:00,Sacro_Trade,9,404,115686,False,Pozitif#Yargı
222004,"#petkm maşallah tosun oldu
10 civarında dinlenme beklerim eğer dinlenmez ise olacakları biliyorsunuz.",2022-04-05 12:35:00+00:00,Sacro_Trade,2,405,115686,False,Pozitif#Yargı
222005,"Bir diğeri takas mevzusu. Bir kaç haftada mal toplanmaz yada 1 ayda! 

Büyük operasyon olacak hisseler de buna  #XU030 de dahil 1 sene de toplama süreci dahi oluyor. 
Mesela geçmişe gidersek ve paylaştığımız #Ttrak #Otkar #Kartn #Tuprs #Thyao #Asuzu #Oyakc #Aghol …
Ytd",2022-04-05 11:55:33+00:00,PHOENIX07_,14,438,120447,False,Negatif#Yargı
222006,"İntegral Yatırım, Türk Traktör'ü 304,00 TL hedef fiyatla model portföyüne eklerken, Erdemir'i çıkardı #TTRAK #EREGL",2022-04-05 08:35:17+00:00,ForeksTurkey,6,99,411887,False,Gerçek#Negatif#Pozitif
222007,"İnfo Yatırım, Turkcell'i %67,50 hedef getiri ile hisse öneri listesinden çıkardı #TCELL",2022-04-05 07:31:33+00:00,ForeksTurkey,2,23,411887,False,Gerçek#Negatif
222008,"Vakıf Yatırım, Akbank'ı 10,10 TL, TAV'ı  52,80 TL, Tofaş'ı 114,50 TL ve Şişe Cam’ı 20,25 TL hedef fiyatla model portföye eklerken, Garanti Bankası, Migros ve Bizim Toptan'ı çıkardı #AKBANK #TAVHL #TOASO #SISE #GARAN #MGROS #BIZIM",2022-04-05 05:56:13+00:00,ForeksTurkey,4,67,411887,False,Gerçek#Negatif#Pozitif
222009,"TradingView, investing Turkishbulls taraması
Salı için GÜÇLÜ AL veren #BIST hisseleri
#GOZDE 9,33 #VESTL 27,36
#EREGL 34,38 #PETKM 9,72
#EKGYO 2,51 #KOZAA 28,32
#SISE 16,27 #TCELL 22,78
#TTKOM 10,99 #KOZAL 154,70
#IPEKE 18,95 #TUPRS 241,90
#KLKIM 18,82 #BOBET 4,97
Kendime not YTD",2022-04-04 19:04:32+00:00,ASIM_YALCINKAYA,13,186,138764,False,Pozitif#Yargı
222010,"Ak Yatırım, Türk Hava Yolları'nı 52,00 TL hedef fiyat ile model portföyüne eklerken, Arçelik ve Kardemir'i portföyünden çıkardı #THYAO #ARCLK #KRDMD",2022-04-04 12:40:05+00:00,ForeksTurkey,2,37,411887,False,Gerçek#Negatif#Pozitif
222011,"01.04.2022 tarihinde geri alım yapan şirketler
#ULUUN 01.04.2022 tarihinde 62,511 adet 
#INVEO 01.04.2022 tarihinde 25,000 adet 
#SAHOL 01.04.2022 tarihinde 992,853 adet 
#GEDIK 01.04.2022 tarihinde 75,000 adet 
geri alım yaptı.",2022-04-04 12:03:54+00:00,zeynepxaktas,7,275,182626,False,Gerçek#Pozitif
222012,"İş Yatırım, Şişe Cam'ı 20,90 TL, Türk Hava Yolları'nı 34,00 TL hedef fiyat ile en çok önerilenler listesine eklerken, Koç Holding'i çıkardı #SISE #THYAO #KCHOL",2022-04-04 09:56:13+00:00,ForeksTurkey,1,72,411887,False,Gerçek#Negatif#Pozitif
222013,"#GARAN tutmaya devam ediyorum. Biraz yavaş yükseliyorlar ama uzun vadede iyi bir getiri vereceğini düşünüyorum. Tutmaya devam edeceğim,bankacılık sektörü çok ucuz uzun vade için mutlaka elinizde bir miktar olmalı",2022-04-04 08:59:46+00:00,xtrendci,4,210,112178,False,Pozitif#Yargı
222014,"#Ykbnk 4,33 üzeri zirve aşımı gelir. Hatırlatın 👍👍👍 gayet güçlü duruyor 

ytd",2022-04-04 08:40:17+00:00,PHOENIX07_,10,298,120447,False,Pozitif#Yargı
222015,"Yatırım Finansman, Tüpraş için hedef fiyatını 308,20 TL'ye yükseltti, tavsiyesini ""Endeks Üstü Getiri"" olarak korudu #TUPRS",2022-04-04 07:14:19+00:00,ForeksTurkey,1,30,411887,False,Gerçek#Pozitif
222016,"QNB Finansinvest, Tüpraş için hedef fiyatını 197,00 TL'den 325,00 TL'ye yükseltti, tavsiyesini ""Endeks Üstü Getiri"" olarak korudu #TUPRS",2022-04-04 07:14:05+00:00,ForeksTurkey,2,46,411887,False,Gerçek#Pozitif
222017,"Acar Menkul, kısa vadeli öneri listesinden #ALARK, #KARSN ve #VESBE'yi çıkarırken, yerine #ASELS, #GARAN, #PETKM ve #TAVHL'yi ekledi",2022-04-04 07:13:42+00:00,ForeksTurkey,1,49,411887,False,Gerçek#Negatif#Pozitif
222018,"TradingView investing Turkishbulls taraması
Pazartesi için GÜÇLÜ AL veren #BIST hisseleri
#AGHOL 38,3 #VKGYO 1,98
#OZGYO 2,15 #TTKOM 10,52
#MERCN 12,08 #IPEKE 17,23
#DOAS 63,05 #TIRE 11,56
#AYGAZ 27,52 #LOGO 47,72
#FROTO 301,2 #ISSEN 17,56
#MGROS 48,06 #KARSN 5,97
Kendime not YTD",2022-04-03 13:19:01+00:00,ASIM_YALCINKAYA,8,75,138764,False,Pozitif#Yargı
222019,"#ARCLK Ceo’su Hakan Bulgurlu, Capital’in Nisan sayısına konuştu.
Arçelik yatırımcıları için söyleşide öne çıkan hususları paylaşmak istiyorum.
📍9 ülkede fabrikası olan,47 ülkede faaliyet gösteren şirket, 2021’de %70’e yakın büyümeyle cirosunu 68 milyar liraya çıkardı.1️⃣",2022-04-02 13:22:04+00:00,ibrahim___ethem,17,310,136877,False,Gerçek#Pozitif
222020,"#INDES 8,71&gt;30
#GOZDE 9,17&gt;28,8
#SAHOL 17,09&gt;49,2
#GSDHO 3,2&gt;8,9
#DOHOL 3,32&gt;8,6
#VESTL 25,98&gt;66
#ESEN 30&gt;74
#TRGYO 6,02&gt;14,8
#ARDYZ 5,19&gt;9,9
#EREGL 33,32&gt;60
#THYAO 32,78&gt;58
#AEFES 27,4&gt;47
#ISCTR 8,87&gt;15
FKO DD FAVÖK son verilere göre
en UCUZ #BIST 100 #hisse'leri
YTD Kendime not",2022-04-02 13:11:03+00:00,ASIM_YALCINKAYA,7,57,138764,False,Gerçek#Nötr
222021,"#VESTL #VESBE genel kurul tarihi ve çıkacak temettü kararlarını heyecan ile bekliyoruz, haydi açıklayın artık 🙋‍♂️@Vestel",2022-04-02 09:17:03+00:00,temettuhisse,35,1449,156943,False,Pozitif#Yargı
222022,"Arkadaşlar biliyorsunuz uzun zamandır Garanti Bankası topluyorum ve uzun vade tutacağımı da belirtiyorum. Garanti Bankası geri alma programı kapsamında 12,20 fiyattan hissesini alıyor ama bu fiyata bir tane bile hisse vermem,tutmaya devam edeceğim. #GARAN",2022-04-01 18:57:19+00:00,xtrendci,9,288,112178,False,Pozitif#Yargı
222023,"Thodex'in firari CEO'su Fatih Özer için 3 suçtan 40.562 yıla kadar hapis istendi.
#Kredi #MBOX #asels #dogalgazazam #şişli #Binance #BTC #ETH #doge #SHIBA #Hamstercoin #NFT #Web3 #blockchain #Metaverse",2022-04-01 15:31:40+00:00,crypt_engineer,45,250,142498,False,Gerçek#Negatif
222024,"Düzeltme-Bizim Menkul,  Ford Otosan için hedef fiyatını 214,31 TL'den 380,26 TL'ye yükseltirken, ""endeksin üzerinde getiri"" tavsiyesi ile araştırma kapsamına aldı #FROTO",2022-04-01 12:10:59+00:00,ForeksTurkey,2,72,411887,False,Gerçek#Pozitif
222025,"Bugünkü yatırımcı sunumundan sonra yılın kare as’ı bence belli oldu. Bu yıl ön plana çıkmasını beklediğim 4 şirket;

#TUPRS #EREGL #FROTO #SASA",2022-04-01 10:54:01+00:00,omerhankrm,113,1481,145128,False,Pozitif#Yargı
222026,"#tuprs %7 
#petkm %4
Haber beklentisi ile devam ediyorlar",2022-04-01 10:41:28+00:00,borsacibaba,0,67,143416,False,Pozitif#Yargı
222027,"#SAHOL 75 KR temettü verdi normalde tahta teorik olarak 16.80 açması gerekiyordu tahta 17 açtı şuan 17.16 yani 2 gün önce 17.16 dan alanın cebinde bedavadan 75 kr u oldu lot başına
Temettü şirketleri bu sene ezber bozuyor temettü sonrası.Yüksek temettülü şirketler iyi seçilmeli",2022-04-01 08:47:31+00:00,arifcoskun05,5,549,204322,False,Pozitif#Yargı
222028,"Oyak Yatırım'ın Tüpraş için tavsiyesi ""Endeksin Üzerinde Getiri"", hedef fiyat 266,50 TL #TUPRS",2022-04-01 07:46:53+00:00,ForeksTurkey,2,41,411887,False,Gerçek#Pozitif
222029,"31.03.2022 tarihinde geri alım yapan şirketler
#INVEO 25,000 adet geri alım yaptı
#ARCLK 1,000,000 adet geri alım yaptı
#ULUUN 76,177 adet geri alım yaptı
#HDFGS 4,067 adet geri alım yaptı",2022-04-01 06:59:13+00:00,zeynepxaktas,4,262,182626,False,Gerçek#Pozitif
222030,"Ata Yatırım, Türk Telekom'u 14,50 TL hedef fiyat ile en beğendiği hisseler listesinde tuttu #TTKOM",2022-04-01 06:51:39+00:00,ForeksTurkey,4,32,411887,False,Gerçek#Pozitif
222031,"Bankacılık tarafında #YKBNK
Demir’de  #EREGL #KRDMD #CEMTS
Enerji tarafında #AKSEN #ENJSA
Otomotiv’de #FROTO #TOASO
Endüstriyel Tekstil’de #AKSA #SASA
Holding tarafında #KCHOL #ALARK
Beyaz Eşya’da #ARCLK #VESBE
Havacılık’ta #TAVHL #THYAO
Teknoloji’de #MIATK 

En beğendiklerim,",2022-04-01 06:36:24+00:00,omerhankrm,241,2274,145128,False,Pozitif#Yargı
222032,"Mini piyasa yorumu
#garan onayı #ttkom temettüsü
#ttkom temettüsü dolaylı yoldan #tcell de beklenti yaratabilir
#garan daki belirsizlik en azından bitti 12.20 altına inmeyecek zaten 25 kr temettü düşersen zaten 12.45 olması lazım mantıken 12.20 olarak görmeyin temettü ekleyin",2022-04-01 06:34:59+00:00,arifcoskun05,2,391,204322,False,Pozitif#Yargı
222033,"VİOP 

#bist30 +%0,70 🟢
#garan +%0,80 🟢

Başlangıç fena değil",2022-04-01 06:31:48+00:00,ParaTeorisi,0,116,104787,False,Pozitif#Yargı
222034,"#VESTL 25,80 #ISMEN 19,27
#THYAO 32,26 #GOODY 9,95
#SISE 15,21 #TTKOM 10,42
#TCELL 22,54 #ENJSA 16,25
#AKSGY 2,15 #ARCLK 60,50
#ULKER 15,33 #ITTFH 1,45
#AKSEN 14,30 #TUPRS 214,40
#TIRE 11,00
Mazeretsiz #CUMA kılmamak büyük kayıptır
Kendime nottur YTD
Hayırlı cumalar bol kazançlar",2022-04-01 04:45:00+00:00,ASIM_YALCINKAYA,1,55,138765,False,Gerçek#Pozitif
222035,"TradingView investing Turkishbulls taraması
Cuma için GÜÇLÜ AL veren #BIST hisseleri
#DEVA 32,02 #TTKOM 10,42
#ENKAI 16,08 #CCOLA 117,20
#ARCLK 60,50 #IPEKE 16,81
#NTHOL 10,04 #DOAS 61,60
#TUPRS 214,40 #TIRE 11,00
#GEDIK 7,91 #UNLU 5,89
#EGEEN 1846,70 #OYYAT 48,42
Kendime not YTD",2022-03-31 17:23:30+00:00,ASIM_YALCINKAYA,2,46,138765,False,Pozitif#Yargı
222036,Son bir haftada yabancıların #THYAO hissesindeki lot sayısı arttı,2022-03-31 12:04:55+00:00,zeynepxaktas,17,577,182625,False,Gerçek#Pozitif
222037,"#kozaa

larda başlıcak sanki
26 geçerse #kozaa hızlanabilir.",2022-03-31 11:57:21+00:00,Sacro_Trade,3,230,115686,False,Pozitif#Yargı
222038,"İntegral Yatırım, Petkim'i 12,70 TL hedef fiyatla model portföyüne eklerken, Alkim'i çıkardı #PETKM #ALKIM",2022-03-31 10:53:57+00:00,ForeksTurkey,3,62,411887,False,Gerçek#Negatif#Pozitif
222039,"30.03.2022 tarihinde geri alım yapan şirketler
#ULUUN 30,000 adet 
#ORGE 100,000 adet 
#HDFGS 400,000 adet 
#ARCLK 225,286 adet 
#GEDIK 50,000 adet 
#INVEO 25,000 adet 
#BOBET 100,000 adet 
#KRVGD 47,500 adet geri alım yaptı.",2022-03-31 07:47:17+00:00,zeynepxaktas,16,326,182625,False,Gerçek#Pozitif
